owners,eng_cap,price,depreciation,mileage,power,coe_left,omv,arf,model_seats,model_weight_kg,model_engine_cyl,model_fuel_cap_l,premium,years_since_reg,model_body_Convertible,model_body_Coupe,model_body_Crossover,model_body_Hatchback,model_body_Large Cars,model_body_Midsize Cars,model_body_Minivan,model_body_Not Available,model_body_Roadster,model_body_SUV,model_body_Sedan,model_body_Two Seaters,model_body_Wagon,model_transmission_type_CVT,model_transmission_type_Manual,model_transmission_type_Others,model_drive_Front Wheel Drive,model_drive_Rear Wheel Drive,model_engine_fuel_Electric,model_engine_fuel_Hybrid,model_engine_fuel_Premium,model_engine_fuel_Regular,brands
4,1496.0,47800.0,15560.0,129000.0,85.0,2.4,27843.0,20981.0,4,1494.331065759637,4,51.8545,83000,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,2.0
4,1496.0,56800.0,17140.0,112000.0,85.0,2.72,27264.0,20170.0,4,1668.9342403628118,4,51.8545,85489,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2.0
4,1496.0,39000.0,14960.0,127000.0,85.0,0.96,26713.0,19399.0,4,1494.331065759637,4,51.8545,76801,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,2.0
4,1496.0,49720.0,16710.0,105000.0,85.0,2.18,31825.0,26555.0,4,1494.331065759637,4,51.8545,94010,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,2.0
4,1496.0,62400.0,13728.0,82000.0,880.0,4.0,14299.0,14299.0,5,1381.4058956916099,4,49.961999999999996,110001,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.0
5,1496.0,57800.0,14420.0,150369.0,88.0,4.01,16550.0,16550.0,5,1140.1360544217687,4,40.87800000000001,76801,16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1.0
5,1496.0,50888.0,18020.0,104000.0,85.0,2.53,23904.0,10466.0,5,1659.8639455782313,4,60.938500000000005,76801,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2.0
6,1496.0,78800.0,12220.0,118000.0,88.0,6.44,15761.0,15761.0,5,1167.8004535147393,4,40.121,76801,13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1.0
6,1496.0,63300.0,11990.0,168898.0,88.0,5.28,16977.0,16977.0,5,1167.8004535147393,4,40.121,85489,14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1.0
6,1496.0,103888.0,14780.0,121424.0,83.0,7.02,35010.0,21006.0,2,1195.9183673469388,4,40.121,94010,13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1.0
2,1560.0,59800.0,11950.0,163952.0,84.0,5.0,32298.0,22218.0,5,1600.0,5,67.373,94010,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2.0
2,1560.0,94998.0,9600.0,135104.0,84.0,9.89,32318.0,22246.0,5,1600.0,5,67.373,94010,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2.0
4,1560.0,33000.0,15410.0,58113.0,84.0,0.39,29416.0,23183.0,5,1600.0,5,67.373,94010,9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2.0
1,2480.0,292800.0,40660.0,11500.0,294.0,5.79,78886.0,113995.0,2,1534.6938775510203,4,54.8825,96011,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.0
2,2480.0,185000.0,43760.0,109200.0,294.0,3.24,63375.0,86075.0,4,2039.455782312925,8,74.94300000000001,96011,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2.0
2,2480.0,255800.0,32930.0,38000.0,294.0,6.6,58184.0,76732.0,5,1629.4784580498865,5,54.8825,101334,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,2.0
2,2480.0,129800.0,38900.0,112000.0,270.0,2.4,56175.0,73115.0,4,2059.8639455782313,8,74.94300000000001,102001,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2.0
3,2480.0,230000.0,42150.0,48500.0,294.0,4.51,59673.0,79412.0,4,2039.455782312925,8,74.94300000000001,101334,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2.0
3,2480.0,168800.0,38240.0,114000.0,294.0,3.35,60621.0,81118.0,4,2039.455782312925,8,74.94300000000001,101334,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2.0
3,2480.0,105800.0,32110.0,140000.0,270.0,2.07,59115.0,78407.0,4,2059.8639455782313,8,74.94300000000001,102001,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2.0
6,2480.0,137000.0,27700.0,150000.0,250.0,4.94,74411.0,74411.0,2,1499.7732426303855,4,54.8825,96010,14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,2.0
6,2480.0,167800.0,25030.0,145887.0,250.0,6.7,76849.0,76849.0,2,1469.8412698412699,4,60.18150000000001,101334,13,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,2.0
1,6752.0,399000.0,54340.0,38000.0,377.0,7.34,376075.0,376075.0,5,2584.580498866213,8,96.139,96010,13,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,3.0
3,6752.0,680000.0,76330.0,20700.0,377.0,4.95,351469.0,604645.0,5,2710.657596371882,8,96.139,96010,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,3.0
4,6752.0,370800.0,58260.0,34000.0,377.0,6.36,375313.0,375313.0,5,2584.580498866213,8,96.139,96011,13,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,3.0
4,6752.0,639000.0,63870.0,42200.0,377.0,10.0,336575.0,577835.0,5,2710.657596371882,8,96.139,102001,9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,3.0
6,6752.0,439000.0,65540.0,52500.0,377.0,6.69,377727.0,377727.0,5,2584.580498866213,8,96.139,96011,13,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,3.0
6,4961.0,198800.0,47400.0,94000.0,382.0,4.19,255529.0,255529.0,2,1330.0,10,90.08300000000001,96010,16,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3.0
6,4961.0,178000.0,38580.0,89000.0,382.0,4.61,251849.0,251849.0,2,1330.0,10,90.08300000000001,96010,16,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3.0
1,2993.0,299000.0,36150.0,92000.0,225.0,6.31,94253.0,141656.0,5,1784.580498866213,4,66.9945,101334,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.5
2,2993.0,108000.0,28950.0,110000.0,188.0,2.2,64690.0,88442.0,5,2335.6009070294785,8,104.8445,96011,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.5
2,2993.0,147000.0,26420.0,164316.0,190.0,3.43,78118.0,112613.0,5,2335.6009070294785,8,104.8445,96010,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.5
4,2993.0,208800.0,39160.0,53000.0,225.0,3.69,86985.0,128573.0,5,2335.6009070294785,8,104.8445,101334,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.5
4,2993.0,118800.0,31360.0,104226.0,188.0,2.38,64690.0,88442.0,5,2335.6009070294785,8,104.8445,102001,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.5
1,6498.0,1088888.0,449040.0,30190.0,552.0,0.49,480448.0,836807.0,2,1574.6031746031745,2,90.08300000000001,97000,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.0
1,6498.0,2400000.0,389090.0,3120.0,566.0,5.02,509947.0,889905.0,2,1574.6031746031745,2,85.16250000000001,96011,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.0
2,6498.0,630800.0,70710.0,21000.0,515.0,8.92,445324.0,445324.0,2,1574.6031746031745,2,90.08300000000001,101334,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.0
2,6498.0,688000.0,87500.0,18722.0,515.0,7.86,372556.0,372556.0,2,1574.6031746031745,2,90.08300000000001,96011,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.0
2,6498.0,1200000.0,119930.0,4200.0,552.0,10.0,486148.0,847067.0,2,1574.6031746031745,2,90.08300000000001,96010,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.0
2,6498.0,1750000.0,211320.0,1295.0,566.0,6.4,457247.0,795045.0,2,1574.6031746031745,2,85.16250000000001,101334,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.0
3,6498.0,800000.0,109890.0,29000.0,545.0,3.44,484607.0,844293.0,2,1574.6031746031745,2,90.08300000000001,97000,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.0
3,6498.0,720000.0,80640.0,17950.0,515.0,8.92,362629.0,362629.0,2,1574.6031746031745,2,90.08300000000001,96011,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.0
3,6498.0,588000.0,73980.0,29500.0,515.0,7.94,370031.0,370031.0,2,1574.6031746031745,2,90.08300000000001,101334,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.0
3,6498.0,588000.0,73980.0,31000.0,515.0,7.94,383983.0,383983.0,2,1574.6031746031745,2,90.08300000000001,102001,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.0
3,6498.0,1460000.0,198910.0,49000.0,552.0,5.23,480648.0,837167.0,2,1574.6031746031745,2,85.16250000000001,102001,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.0
4,6498.0,618000.0,71790.0,19650.0,515.0,8.6,374189.0,374189.0,2,1574.6031746031745,2,90.08300000000001,96011,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.0
4,6498.0,1190000.0,118930.0,14000.0,552.0,10.0,477548.0,831587.0,2,1574.6031746031745,2,90.08300000000001,96011,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.0
5,6498.0,658800.0,74350.0,28000.0,515.0,8.85,372778.0,372778.0,2,1574.6031746031745,2,90.08300000000001,101334,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.0
5,6498.0,638888.0,79560.0,7888.0,515.0,8.02,441583.0,441583.0,2,1574.6031746031745,2,90.08300000000001,97000,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.0
6,6498.0,630800.0,76160.0,44715.0,515.0,8.28,382093.0,382093.0,2,1574.6031746031745,2,90.08300000000001,97000,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.0
6,6498.0,638000.0,79450.0,30000.0,515.0,8.02,453424.0,453424.0,2,1574.6031746031745,2,90.08300000000001,102001,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.0
6,6498.0,560000.0,86870.0,23000.0,515.0,6.44,375592.0,375592.0,2,1574.6031746031745,2,90.08300000000001,101334,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.0
6,6498.0,556800.0,73130.0,39000.0,515.0,7.61,368925.0,368925.0,2,1574.6031746031745,2,90.08300000000001,102001,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.0
1,1497.0,36800.0,14200.0,149142.0,88.0,0.73,23228.0,24520.0,5,1322.9024943310658,4,49.961999999999996,94010,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,1.0
1,1497.0,68500.0,12580.0,83000.0,88.0,5.44,24443.0,24443.0,5,1047.0,4,42.0,94010,15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1.0
1,1497.0,153000.0,22520.0,24000.0,145.0,5.64,42679.0,51751.0,4,1804.5351473922901,6,65.859,96011,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,1497.0,145800.0,21450.0,60000.0,145.0,5.6,42178.0,51050.0,4,1804.5351473922901,6,65.859,101334,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,1497.0,136800.0,22020.0,56500.0,145.0,5.01,43583.0,53017.0,4,1804.5351473922901,6,65.859,102001,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,1497.0,143800.0,21610.0,80000.0,145.0,5.43,43389.0,52745.0,4,1804.5351473922901,6,65.859,102001,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,1497.0,141300.0,21440.0,77000.0,145.0,5.35,43680.0,53152.0,4,1804.5351473922901,6,65.859,96011,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,1497.0,153800.0,22990.0,75552.0,145.0,5.54,43389.0,52745.0,4,1804.5351473922901,6,65.859,101334,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,1497.0,213800.0,22910.0,24600.0,145.0,7.85,53102.0,67584.0,4,1774.6031746031745,4,65.859,101334,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2.0
1,1497.0,208800.0,26690.0,35946.0,145.0,6.43,56646.0,73963.0,4,1804.5351473922901,6,65.859,101334,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,1497.0,219800.0,28700.0,54000.0,145.0,6.35,57195.0,74951.0,4,1804.5351473922901,6,65.859,101334,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,1497.0,207896.0,27940.0,29000.0,145.0,6.03,59181.0,78526.0,4,1804.5351473922901,6,65.859,102001,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,1497.0,209988.0,25720.0,27800.0,145.0,6.74,56060.0,72908.0,4,1804.5351473922901,4,65.859,102001,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2.0
1,1497.0,193555.0,24280.0,27865.0,145.0,6.75,47935.0,59109.0,4,1804.5351473922901,4,65.859,101334,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2.0
1,1497.0,260800.0,29780.0,12000.0,145.0,7.48,57701.0,75862.0,4,1804.5351473922901,4,65.859,96011,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2.0
1,1497.0,73800.0,19626.0,88008.0,740.0,3.6,24482.0,5000.0,4,1530.612244897959,4,42.770500000000006,120702,7,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1497.0,68800.0,18260.0,88008.0,74.0,3.63,24482.0,5000.0,4,1530.612244897959,4,42.770500000000006,94010,7,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1497.0,65800.0,17310.0,72000.0,74.0,3.65,24482.0,5000.0,4,1530.612244897959,4,42.770500000000006,89000,7,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1497.0,99888.0,9980.0,142888.0,74.0,10.0,23578.0,5010.0,5,1435.3741496598639,4,40.121,89000,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.0
1,1497.0,68800.0,12625.0,83000.0,880.0,5.4,24443.0,24443.0,5,1047.0,4,42.0,96010,15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1.0
1,1497.0,140800.0,18530.0,78000.0,95.0,6.5,34642.0,40499.0,4,1804.5351473922901,6,65.859,89000,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,1497.0,146800.0,20150.0,23000.0,95.0,6.29,34175.0,39845.0,4,1804.5351473922901,6,65.859,89000,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,1497.0,141777.0,18670.0,96000.0,95.0,6.52,34165.0,39831.0,4,1804.5351473922901,6,65.859,94010,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,1497.0,148777.0,20180.0,39500.0,95.0,6.38,34175.0,39845.0,4,1804.5351473922901,6,65.859,89000,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,1497.0,159777.0,19820.0,81000.0,115.0,7.0,35735.0,42029.0,4,1804.5351473922901,4,65.859,101334,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2.0
1,1497.0,177800.0,21810.0,24924.0,115.0,7.19,35735.0,42029.0,4,1804.5351473922901,4,65.859,102001,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2.0
1,1497.0,172800.0,21120.0,35000.0,115.0,7.18,35735.0,42029.0,4,1804.5351473922901,4,65.859,101334,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2.0
1,1497.0,165800.0,22960.0,59669.0,115.0,6.36,33921.0,39490.0,4,1804.5351473922901,6,65.859,102001,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,1497.0,168800.0,21220.0,50850.0,115.0,6.61,46412.0,56977.0,4,2008.6167800453513,6,65.859,102001,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,1497.0,167800.0,20880.0,58608.0,115.0,6.65,46968.0,57756.0,4,2008.6167800453513,6,65.859,102001,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,1497.0,174388.0,21750.0,43000.0,115.0,7.05,35735.0,42029.0,4,1804.5351473922901,4,65.859,96011,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2.0
2,1497.0,140000.0,21550.0,68000.0,145.0,5.26,43851.0,53392.0,4,1804.5351473922901,6,65.859,102001,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1497.0,152800.0,23580.0,62339.0,145.0,5.26,46778.0,57490.0,4,1804.5351473922901,6,65.859,101334,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1497.0,149888.0,23540.0,28900.0,145.0,5.02,48026.0,59237.0,4,1804.5351473922901,6,65.859,101334,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1497.0,157800.0,23030.0,52255.0,145.0,5.57,47768.0,58876.0,4,1804.5351473922901,6,65.859,102001,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1497.0,152300.0,22650.0,65984.0,145.0,5.7,38684.0,46158.0,4,1804.5351473922901,6,65.859,102001,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1497.0,143800.0,22490.0,66065.0,145.0,5.2,43970.0,53558.0,4,1804.5351473922901,6,65.859,101334,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1497.0,173800.0,21280.0,79000.0,145.0,6.58,53022.0,67440.0,4,1804.5351473922901,6,65.859,96010,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1497.0,143800.0,21910.0,60000.0,145.0,5.39,42178.0,51050.0,4,1804.5351473922901,6,65.859,101334,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1497.0,146000.0,22110.0,88000.0,145.0,5.41,43389.0,52745.0,4,1804.5351473922901,6,65.859,102001,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1497.0,164500.0,25880.0,41381.0,145.0,5.33,43389.0,52745.0,4,1804.5351473922901,6,65.859,101334,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1497.0,151800.0,21810.0,58099.0,145.0,5.74,43680.0,53152.0,4,1804.5351473922901,6,65.859,101334,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1497.0,163800.0,21360.0,42000.0,145.0,6.35,45871.0,56220.0,4,1804.5351473922901,6,65.859,101334,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1497.0,170888.0,27890.0,41563.0,145.0,4.86,54569.0,70225.0,4,1804.5351473922901,6,65.859,102001,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1497.0,161800.0,22340.0,58000.0,145.0,5.96,46691.0,57368.0,4,1804.5351473922901,6,65.859,102001,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1497.0,169800.0,23740.0,74000.0,145.0,5.73,52921.0,67258.0,4,1804.5351473922901,6,65.859,96011,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1497.0,72800.0,15530.0,67200.0,74.0,4.08,24482.0,16275.0,4,1530.612244897959,4,42.770500000000006,89000,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
2,1497.0,158800.0,21320.0,36988.0,95.0,6.51,34165.0,39831.0,4,1804.5351473922901,6,65.859,89000,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1497.0,152800.0,20370.0,22000.0,95.0,6.52,34175.0,39845.0,4,1804.5351473922901,6,65.859,85489,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1497.0,150800.0,20390.0,44000.0,95.0,6.42,34175.0,39845.0,4,1804.5351473922901,6,65.859,89000,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1497.0,147888.0,19980.0,42000.0,95.0,6.44,33169.0,38437.0,4,1804.5351473922901,6,65.859,85489,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1497.0,153800.0,19950.0,62509.0,115.0,6.65,35612.0,41857.0,4,1804.5351473922901,6,65.859,96010,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1497.0,169500.0,20980.0,44500.0,115.0,7.02,35042.0,41059.0,4,1804.5351473922901,4,65.859,102001,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2.0
2,1497.0,172000.0,21330.0,25600.0,115.0,7.08,35735.0,42029.0,4,1804.5351473922901,4,65.859,102001,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2.0
3,1497.0,36600.0,12570.0,128625.0,54.0,2.91,22923.0,13754.0,5,1435.3741496598639,4,40.121,94010,12,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,1.0
3,1497.0,87888.0,11180.0,155000.0,54.0,7.86,22923.0,13754.0,5,1435.3741496598639,4,40.121,76801,12,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,1.0
3,1497.0,85000.0,10690.0,156000.0,54.0,7.94,22923.0,13754.0,5,1435.3741496598639,4,40.121,89000,12,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,1.0
3,1497.0,26800.0,12230.0,168812.0,80.0,2.19,15750.0,17325.0,5,980.0,3,42.0,94010,18,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1.0
3,1497.0,38000.0,13630.0,126404.0,88.0,0.89,23133.0,24387.0,5,1322.9024943310658,4,49.961999999999996,83000,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,1.0
3,1497.0,142900.0,22400.0,73000.0,145.0,5.43,35940.0,42316.0,4,1804.5351473922901,6,65.859,96011,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
3,1497.0,158800.0,20960.0,38168.0,145.0,6.39,41296.0,49815.0,4,1804.5351473922901,6,65.859,101334,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
3,1497.0,160800.0,21530.0,53000.0,145.0,5.92,52432.0,66378.0,4,1804.5351473922901,6,65.859,101334,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
3,1497.0,141800.0,21700.0,80000.0,145.0,5.35,42387.0,51342.0,4,1804.5351473922901,6,65.859,102001,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
3,1497.0,152000.0,22150.0,87000.0,145.0,5.66,43680.0,53152.0,4,1804.5351473922901,6,65.859,101334,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
3,1497.0,72800.0,15460.0,53800.0,74.0,4.18,24482.0,16275.0,4,1530.612244897959,4,42.770500000000006,94010,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
3,1497.0,101800.0,12170.0,145585.0,90.0,8.36,27931.0,16759.0,2,1204.9886621315193,4,40.121,94010,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1.0
3,1497.0,173800.0,21770.0,68000.0,115.0,6.65,46968.0,57756.0,4,2008.6167800453513,6,65.859,97000,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
4,1497.0,51800.0,12170.0,136000.0,74.0,4.26,22923.0,5000.0,5,1435.3741496598639,4,40.121,89000,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,1.0
5,1497.0,13800.0,17670.0,122000.0,88.0,0.78,22231.0,22231.0,5,1047.0,4,42.0,94010,14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1.0
1,2354.0,61800.0,17070.0,67000.0,140.0,2.66,28995.0,32593.0,5,1558.7301587301588,4,57.910500000000006,101334,8,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,1.0
